gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargeRatio,TotalServices,MonthlyToTenureRatio,Senior_With_Partner,Cluster
Female,,No,No,2,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.7,135.2,0,0-1yr,0.5155325443786983,0.0,23.233333333333334,0,1
Male,,No,No,53,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,4-5yr,0.01866986673403651,0.0,1.3685185185185187,0,0
Female,,Yes,Yes,11,,No,No,,,,,,,One year,No,Mailed check,20.6,233.9,0,0-1yr,0.08807182556648141,0.0,1.7166666666666668,0,1
Male,,Yes,No,69,,No,No,,,,,,,Two year,No,Mailed check,19.9,1363.45,0,5-6yr,0.014595328028163847,0.0,0.28428571428571425,0,1
Female,,No,No,4,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0-1yr,0.25970695970695973,0.0,14.180000000000001,0,1
Male,,Yes,No,72,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,5-6yr,0.01423786264179904,0.0,1.2198630136986301,0,0
Male,,Yes,No,58,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,45.3,2651.2,1,4-5yr,0.017086602293301147,0.0,0.7677966101694915,0,1
Female,,Yes,Yes,16,,No,No,,,,,,,Month-to-month,No,Electronic check,20.4,321.4,0,1-2yr,0.06347230864965775,0.0,1.2,0,1
Male,,Yes,No,43,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,3-4yr,0.023804478349932896,0.0,1.9147727272727273,0,0
Female,,Yes,No,2,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,104.4,242.8,1,0-1yr,0.4299835255354201,0.0,34.800000000000004,0,1
Male,,Yes,No,14,,No,DSL,,,,,,,Two year,No,Mailed check,81.95,1181.75,0,1-2yr,0.06934630844087158,0.0,5.463333333333334,0,1
Female,,Yes,No,53,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,4-5yr,0.018969241230350785,0.0,1.7564814814814813,0,0
Female,,No,No,32,,No,No,,,,,,,One year,No,Bank transfer (automatic),20.55,654.55,0,2-3yr,0.03139561530822703,0.0,0.6227272727272728,0,1
Female,,Yes,No,34,,Yes,No,,,,,,,Month-to-month,No,Electronic check,24.7,780.2,0,2-3yr,0.03165854908997692,0.0,0.7057142857142857,0,1
Female,,No,No,15,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,74.45,1145.7,1,1-2yr,0.06498210700881557,0.0,4.653125,0,1
Female,,No,No,7,,No,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,0-1yr,0.15180698967434472,0.0,9.55625,0,1
Female,,Yes,Yes,15,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,1-2yr,0.06756453423120089,0.0,6.584375,0,1
Male,,Yes,No,61,,No,No,,,,,,,One year,Yes,Credit card (automatic),20.55,1252.0,0,5-6yr,0.01641373801916933,0.0,0.33145161290322583,0,1
Female,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,0-1yr,1.0,0.0,14.975,0,1
Female,,No,No,1,,No,DSL,,,,,,,Month-to-month,No,Mailed check,45.3,45.3,0,0-1yr,1.0,0.0,22.65,0,1
Male,,No,No,8,,Yes,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,0-1yr,0.12751829774390705,0.0,9.38888888888889,0,1
Male,,Yes,Yes,33,,No,DSL,,,,,,,One year,No,Credit card (automatic),74.75,2453.3,0,2-3yr,0.03046916398320629,0.0,2.198529411764706,0,1
Female,,No,No,13,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,79.25,1111.65,1,1-2yr,0.07129042414429002,0.0,5.660714285714286,0,1
Female,,Yes,No,1,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,24.8,24.8,1,0-1yr,1.0,0.0,12.4,0,1
Male,,No,No,20,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,51.8,1023.85,0,1-2yr,0.05059334863505396,0.0,2.4666666666666663,0,1
Male,,No,No,3,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,30.4,82.15,0,0-1yr,0.3700547778454047,0.0,7.6,0,1
Female,,No,No,13,,No,No,,,,,,,One year,No,Electronic check,19.65,244.8,0,1-2yr,0.08026960784313725,0.0,1.4035714285714285,0,1
Female,,Yes,No,40,,Yes,DSL,,,,,,,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,3-4yr,0.023790509016014462,0.0,1.380487804878049,0,1
Male,,Yes,Yes,43,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),71.9,3173.35,0,3-4yr,0.022657444026029278,0.0,1.6340909090909093,0,0
Male,,Yes,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,91.0,531.0,1,0-1yr,0.1713747645951036,0.0,13.0,0,1
Female,,Yes,Yes,69,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.75,1375.4,0,5-6yr,0.014359459066453395,0.0,0.28214285714285714,0,1
Female,,Yes,Yes,72,,Yes,Fiber optic,,,,,,,Two year,No,Credit card (automatic),109.7,8129.3,0,5-6yr,0.013494396811533589,0.0,1.5027397260273974,0,0
Male,,Yes,Yes,59,,No,No,,,,,,,Two year,No,Credit card (automatic),19.3,1192.7,0,4-5yr,0.016181772449065147,0.0,0.32166666666666666,0,1
Female,,Yes,No,20,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,96.55,1901.65,0,1-2yr,0.0507716982620356,0.0,4.597619047619047,0,1
Male,,Yes,Yes,24,,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),24.1,587.4,0,1-2yr,0.04102826012938373,0.0,0.9640000000000001,0,1
Male,,No,No,59,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,111.35,6519.75,0,4-5yr,0.017078875723762415,0.0,1.8558333333333332,0,0
Male,,Yes,Yes,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),112.25,8041.65,0,5-6yr,0.013958578152493581,0.0,1.5376712328767124,0,0
Male,,No,Yes,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.75,20.75,0,0-1yr,1.0,0.0,10.375,0,1
Female,,Yes,No,27,,No,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),101.9,2681.15,0,2-3yr,0.0380060794808198,0.0,3.6392857142857147,0,0
Female,,No,No,14,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,0,1-2yr,0.07196799424615662,0.0,5.336666666666667,0,1
Male,,Yes,Yes,71,,Yes,Fiber optic,,,,,,,Two year,No,Electronic check,105.55,7405.5,0,5-6yr,0.014252920126932685,0.0,1.4659722222222222,0,0
Male,,No,Yes,13,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,0,1-2yr,0.07572900043522414,0.0,5.5928571428571425,0,1
Male,,No,No,44,,No,Fiber optic,,,,,,,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,3-4yr,0.023268389124520523,0.0,1.5299999999999998,0,0
Female,,No,No,33,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),79.95,2684.85,0,2-3yr,0.029778199899435726,0.0,2.351470588235294,0,1
Male,,Yes,Yes,72,,No phone service,DSL,,,,,,,Two year,Yes,Credit card (automatic),55.45,4179.2,0,5-6yr,0.013268089586523738,0.0,0.7595890410958904,0,0
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,79.9,79.9,1,0-1yr,1.0,0.0,39.95,0,1
Female,,No,No,19,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,106.6,1934.45,1,1-2yr,0.05510610250975729,0.0,5.33,0,1
Male,,Yes,No,64,,No,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),102.45,6654.1,0,5-6yr,0.015396522444808464,0.0,1.5761538461538462,0,0
Male,,No,No,2,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),46.0,84.5,1,0-1yr,0.5443786982248521,0.0,15.333333333333334,0,1
Female,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,25.25,25.25,0,0-1yr,1.0,0.0,12.625,0,1
Male,,No,Yes,61,,No,No,,,,,,,Two year,No,Mailed check,19.75,1124.2,0,5-6yr,0.017568048389966198,0.0,0.3185483870967742,0,1
Female,,Yes,Yes,29,,No,No,,,,,,,One year,No,Electronic check,20.0,540.05,0,2-3yr,0.03703360799925933,0.0,0.6666666666666666,0,1
Male,,Yes,No,23,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,86.8,1975.85,0,1-2yr,0.04393046030822178,0.0,3.6166666666666667,0,1
Female,,Yes,No,57,,No phone service,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,0,4-5yr,0.017091157689566396,0.0,1.0129310344827587,0,0
Male,,Yes,Yes,72,,No phone service,DSL,,,,,,,Two year,No,Credit card (automatic),45.25,3139.8,0,5-6yr,0.01441174597108096,0.0,0.6198630136986302,0,0
Male,,Yes,No,66,,No phone service,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),56.6,3789.2,0,5-6yr,0.014937189908160035,0.0,0.8447761194029851,0,0
Male,,Yes,Yes,65,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),84.2,5324.5,0,5-6yr,0.015813691426425018,0.0,1.2757575757575759,0,0
Female,,No,No,8,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,0,0-1yr,0.1280819724623759,0.0,8.88888888888889,0,1
Female,,No,No,4,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.15,268.35,1,0-1yr,0.26141233463760016,0.0,14.030000000000001,0,1
Female,,Yes,No,71,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.75,1836.9,0,5-6yr,0.013473787359137677,0.0,0.34375,0,1
Male,,Yes,Yes,1,,No,No,,,,,,,One year,Yes,Electronic check,20.2,20.2,0,0-1yr,1.0,0.0,10.1,0,1
Male,,Yes,No,4,,No,DSL,,,,,,,Month-to-month,No,Mailed check,50.05,179.35,1,0-1yr,0.27906328408140507,0.0,10.01,0,1
Female,,No,No,12,,No,No,,,,,,,One year,Yes,Bank transfer (automatic),19.35,219.35,0,0-1yr,0.08821518121723274,0.0,1.4884615384615385,0,1
Male,,No,No,24,,No phone service,DSL,,,,,,,One year,Yes,Mailed check,50.6,1288.75,0,1-2yr,0.03926285160038798,0.0,2.024,0,1
Female,,Yes,Yes,31,,No,DSL,,,,,,,One year,Yes,Mailed check,81.15,2545.75,0,2-3yr,0.03187665717372091,0.0,2.5359375,0,1
Female,,Yes,No,1,,No,DSL,,,,,,,Month-to-month,No,Mailed check,55.2,55.2,1,0-1yr,1.0,0.0,27.6,0,1
Male,,No,No,30,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,0,2-3yr,0.033013238345298644,0.0,2.9000000000000004,0,0
Female,,Yes,Yes,47,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),85.3,4107.25,0,3-4yr,0.02076815387424676,0.0,1.7770833333333333,0,0
Male,,No,No,54,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),108.0,5760.65,0,4-5yr,0.018747884353328186,0.0,1.9636363636363636,0,0
Male,,No,No,50,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,0,4-5yr,0.01969457609268036,0.0,1.8333333333333333,0,0
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,84.6,84.6,1,0-1yr,1.0,0.0,42.3,0,1
Female,,No,No,72,,No,No,,,,,,,Two year,No,Credit card (automatic),20.25,1566.9,0,5-6yr,0.01292360712234348,0.0,0.2773972602739726,0,1
Female,,No,No,29,,Yes,No,,,,,,,Month-to-month,No,Electronic check,25.15,702.0,0,2-3yr,0.035826210826210826,0.0,0.8383333333333333,0,1
Male,,No,No,2,,Yes,DSL,,,,,,,Month-to-month,Yes,Mailed check,54.4,114.1,1,0-1yr,0.476774758983348,0.0,18.133333333333333,0,1
Female,,No,No,10,,No phone service,DSL,,,,,,,Two year,Yes,Mailed check,29.6,299.05,0,0-1yr,0.09898010366159506,0.0,2.690909090909091,0,1
Male,,Yes,No,18,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,73.15,1305.95,0,1-2yr,0.05601286419847621,0.0,3.85,0,1
Female,,No,No,11,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.0,1120.3,1,0-1yr,0.08479871463000982,0.0,7.916666666666667,0,1
Male,,No,No,16,,No,No,,,,,,,Two year,No,Mailed check,19.75,284.35,0,1-2yr,0.0694566555301565,0.0,1.161764705882353,0,1
Female,,No,No,72,,Yes,DSL,,,,,,,Two year,No,Bank transfer (automatic),86.6,6350.5,0,5-6yr,0.013636721517990709,0.0,1.1863013698630136,0,0
Male,,No,No,72,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),109.2,7878.3,0,5-6yr,0.013860858306995164,0.0,1.4958904109589042,0,0
Female,,Yes,Yes,41,,No,DSL,,,,,,,One year,Yes,Credit card (automatic),74.7,3187.65,0,3-4yr,0.023434191332172605,0.0,1.7785714285714287,0,0
Female,,Yes,No,65,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,94.4,6126.15,0,5-6yr,0.015409351713555824,0.0,1.4303030303030304,0,0
Female,,No,No,13,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,54.8,731.3,0,1-2yr,0.07493504717626145,0.0,3.914285714285714,0,1
Male,,No,No,4,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,75.35,273.4,0,0-1yr,0.27560351133869787,0.0,15.069999999999999,0,1
Male,,No,No,41,,Yes,DSL,,,,,,,One year,No,Mailed check,65.0,2531.8,0,3-4yr,0.025673433920530845,0.0,1.5476190476190477,0,1
Male,,No,No,15,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.4,1074.3,1,1-2yr,0.06925439821278973,0.0,4.65,0,1
Male,,No,No,1,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,48.55,48.55,1,0-1yr,1.0,0.0,24.275,0,1
Male,,No,No,42,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,99.0,4298.45,0,3-4yr,0.02303155788714537,0.0,2.302325581395349,0,0
Female,,Yes,No,51,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,93.5,4619.55,0,4-5yr,0.020240066673160806,0.0,1.7980769230769231,0,0
Female,,Yes,Yes,2,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,70.4,147.15,1,0-1yr,0.4784233775059463,0.0,23.46666666666667,0,1
Male,,Yes,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,40.2,40.2,1,0-1yr,1.0,0.0,20.1,0,1
Male,,No,Yes,32,,Yes,DSL,,,,,,,One year,No,Credit card (automatic),83.7,2633.3,0,2-3yr,0.03178521247104393,0.0,2.5363636363636366,0,1
Male,,No,No,10,,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.85,193.05,0,0-1yr,0.10282310282310282,0.0,1.8045454545454547,0,1
Female,,Yes,Yes,67,,No phone service,DSL,,,,,,,Two year,Yes,Electronic check,59.55,4103.9,0,5-6yr,0.014510587489948585,0.0,0.8757352941176471,0,0
Female,,Yes,Yes,61,,Yes,Fiber optic,,,,,,,Two year,No,Credit card (automatic),115.1,7008.15,0,5-6yr,0.016423735222562304,0.0,1.8564516129032258,0,0
Male,,No,No,50,,Yes,Fiber optic,,,,,,,One year,No,Credit card (automatic),114.35,5791.1,0,4-5yr,0.019745816856901105,0.0,2.242156862745098,0,0
Female,,Yes,No,2,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),44.6,80.55,1,0-1yr,0.553693358162632,0.0,14.866666666666667,0,1
Female,,Yes,No,29,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,45.0,1228.65,0,2-3yr,0.036625564644121596,0.0,1.5,0,1
Male,,No,No,3,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,41.15,132.2,1,0-1yr,0.3112708018154312,0.0,10.2875,0,1
Male,,No,No,13,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,106.9,1364.3,1,1-2yr,0.07835520046910505,0.0,7.635714285714286,0,1
Male,,Yes,No,57,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.85,4925.35,0,4-5yr,0.018242358411077384,0.0,1.5491379310344826,0,0
Female,,No,No,31,,No phone service,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),49.85,1520.1,0,2-3yr,0.03279389513847773,0.0,1.5578125,0,1
Female,,Yes,No,45,,Yes,Fiber optic,,,,,,,One year,No,Mailed check,113.3,5032.25,0,3-4yr,0.02251477967112127,0.0,2.4630434782608694,0,0
Female,,Yes,Yes,61,,Yes,DSL,,,,,,,Two year,No,Mailed check,88.1,5526.75,0,5-6yr,0.015940652282082596,0.0,1.4209677419354838,0,0
Male,,No,No,50,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.9,1195.25,0,4-5yr,0.02083246182806944,0.0,0.48823529411764705,0,1
Female,,No,No,19,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,105.0,2007.25,0,1-2yr,0.05231037489102005,0.0,5.25,0,1
Male,,No,No,59,,No,No,,,,,,,Two year,No,Mailed check,19.35,1099.6,1,4-5yr,0.017597308112040744,0.0,0.3225,0,1
Female,,Yes,No,71,,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.25,1732.95,0,5-6yr,0.01399347932715889,0.0,0.3368055555555556,0,1
Female,,No,No,16,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,94.45,1511.2,1,1-2yr,0.0625,0.0,5.555882352941176,0,1
Male,,Yes,No,57,,No,DSL,,,,,,,Two year,Yes,Electronic check,59.75,3450.15,0,4-5yr,0.017318087619378867,0.0,1.0301724137931034,0,0
Male,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),24.8,24.8,1,0-1yr,1.0,0.0,12.4,0,1
Male,,Yes,No,20,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,107.05,2172.05,0,1-2yr,0.049285237448493356,0.0,5.097619047619047,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,No,Mailed check,70.6,70.6,1,0-1yr,1.0,0.0,35.3,0,1
Male,,Yes,No,5,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,85.4,401.1,1,0-1yr,0.21291448516579406,0.0,14.233333333333334,0,1
Female,,Yes,No,52,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,105.05,5624.85,1,4-5yr,0.01867605358365112,0.0,1.982075471698113,0,0
Male,,Yes,No,21,,No,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,0,1-2yr,0.04847738468428124,0.0,2.9522727272727276,0,1
Male,,No,No,14,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,55.0,771.95,0,1-2yr,0.07124813783276118,0.0,3.6666666666666665,0,1
Female,,No,No,5,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),50.55,244.75,0,0-1yr,0.2065372829417773,0.0,8.424999999999999,0,1
Female,,No,No,6,,No,DSL,,,,,,,Month-to-month,No,Mailed check,55.15,322.9,0,0-1yr,0.1707959120470734,0.0,7.878571428571428,0,1
Female,,No,No,10,,No,DSL,,,,,,,Month-to-month,No,Electronic check,51.2,498.25,0,0-1yr,0.10275965880582037,0.0,4.654545454545455,0,1
Female,,No,Yes,1,,Yes,No,,,,,,,Month-to-month,No,Mailed check,25.4,25.4,0,0-1yr,1.0,0.0,12.7,0,1
Female,,No,No,68,,Yes,DSL,,,,,,,Month-to-month,No,Mailed check,54.45,3687.75,0,5-6yr,0.014765100671140941,0.0,0.7891304347826087,0,0
Male,,Yes,Yes,18,,No,Fiber optic,,,,,,,Month-to-month,No,Mailed check,95.15,1779.95,1,1-2yr,0.053456557768476645,0.0,5.007894736842106,0,1
Female,,No,No,22,,Yes,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),76.0,1783.6,0,1-2yr,0.042610450773716085,0.0,3.3043478260869565,0,1
Female,,No,No,20,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,44.35,927.15,0,1-2yr,0.04783476244404897,0.0,2.111904761904762,0,1
Male,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,70.0,70.0,1,0-1yr,1.0,0.0,35.0,0,1
Male,,No,No,8,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.5,606.55,1,0-1yr,0.1228258181518424,0.0,8.277777777777779,0,1
Male,,No,No,10,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),44.85,435.4,1,0-1yr,0.10300872760679836,0.0,4.077272727272727,0,1
Male,,No,No,24,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,76.1,1712.7,1,1-2yr,0.04443276697611957,0.0,3.0439999999999996,0,1
Male,,No,No,35,,No,DSL,,,,,,,One year,No,Mailed check,61.2,2021.2,0,2-3yr,0.030279042153176332,0.0,1.7000000000000002,0,1
Male,,Yes,Yes,23,,No,Fiber optic,,,,,,,One year,No,Mailed check,86.8,1940.8,0,1-2yr,0.04472382522671063,0.0,3.6166666666666667,0,1
Female,,No,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.35,567.8,0,0-1yr,0.1573617470940472,0.0,12.764285714285714,0,1
Female,,No,No,12,,No,No,,,,,,,Month-to-month,No,Mailed check,19.7,220.35,0,0-1yr,0.08940322214658497,0.0,1.5153846153846153,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.25,20.25,0,0-1yr,1.0,0.0,10.125,0,1
Female,,Yes,Yes,71,,No,Fiber optic,,,,,,,Two year,No,Electronic check,76.05,5436.45,0,5-6yr,0.013988908202963331,0.0,1.05625,0,0
Male,,Yes,No,35,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,100.8,3437.5,0,2-3yr,0.029323636363636364,0.0,2.8,0,0
Male,,Yes,Yes,40,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,74.55,3015.75,0,3-4yr,0.02472021885103208,0.0,1.818292682926829,0,0
Female,,No,Yes,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,73.6,73.6,1,0-1yr,1.0,0.0,36.8,0,1
Male,,No,No,23,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),64.9,1509.8,0,1-2yr,0.04298582593721023,0.0,2.704166666666667,0,1
Female,,No,No,4,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.45,396.1,1,0-1yr,0.24097450138853824,0.0,19.09,0,1
Male,,No,No,4,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,90.4,356.65,0,0-1yr,0.2534697883078649,0.0,18.080000000000002,0,1
Female,,Yes,Yes,68,,No phone service,DSL,,,,,,,Two year,No,Credit card (automatic),60.3,4109.0,0,5-6yr,0.014675103431491846,0.0,0.8739130434782608,0,0
Male,,No,Yes,38,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,81.85,3141.7,0,3-4yr,0.026052773975872936,0.0,2.0987179487179484,0,0
Male,,Yes,Yes,52,,Yes,No,,,,,,,Two year,No,Mailed check,24.8,1229.1,0,4-5yr,0.020177365552029942,0.0,0.4679245283018868,0,1
Male,,Yes,No,32,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.9,2303.35,1,2-3yr,0.03251785442941803,0.0,2.26969696969697,0,1
Male,,Yes,Yes,29,,No,DSL,,,,,,,Two year,No,Mailed check,75.55,2054.4,0,2-3yr,0.036774727414330216,0.0,2.518333333333333,0,1
Male,,Yes,Yes,38,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,101.15,3741.85,0,3-4yr,0.027032083060518197,0.0,2.5935897435897437,0,0
Male,,No,Yes,48,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),78.75,3682.45,0,3-4yr,0.021385219079688794,0.0,1.6071428571428572,0,0
Female,,No,No,1,,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,0,0-1yr,1.0,0.0,9.625,0,1
Female,,No,No,22,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.05,1886.25,0,1-2yr,0.047210072895957585,0.0,3.8717391304347823,0,1
Female,,No,No,43,,Yes,Fiber optic,,,,,,,Two year,No,Credit card (automatic),115.05,4895.1,0,3-4yr,0.023503094931666357,0.0,2.6147727272727272,0,0
Female,,Yes,No,5,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.35,341.6,0,0-1yr,0.20301522248243556,0.0,11.558333333333332,0,1
Male,,No,No,5,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.6,415.55,1,0-1yr,0.19395981229695583,0.0,13.433333333333332,0,1
Male,,Yes,Yes,51,,Yes,Fiber optic,,,,,,,One year,No,Credit card (automatic),110.05,5686.4,0,4-5yr,0.019353193584693305,0.0,2.1163461538461537,0,0
Male,,No,No,71,,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.9,1355.1,0,5-6yr,0.014685263080215482,0.0,0.27638888888888885,0,1
Female,,Yes,Yes,38,,No,DSL,,,,,,,One year,No,Credit card (automatic),80.3,3058.65,1,3-4yr,0.02625341245320648,0.0,2.0589743589743588,0,0
Male,,Yes,No,24,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,93.15,2231.05,1,1-2yr,0.041751641603729184,0.0,3.7260000000000004,0,1
Male,,Yes,No,35,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,0,2-3yr,0.028272591036198187,0.0,2.5416666666666665,0,0
Female,,No,No,54,,Yes,DSL,,,,,,,One year,No,Bank transfer (automatic),82.45,4350.1,1,4-5yr,0.018953587273855772,0.0,1.4990909090909093,0,0
Female,,Yes,Yes,72,,No phone service,DSL,,,,,,,Two year,Yes,Electronic check,60.0,4264.0,0,5-6yr,0.014071294559099437,0.0,0.821917808219178,0,0
Male,,No,No,1,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,44.8,44.8,0,0-1yr,1.0,0.0,22.4,0,1
Female,,Yes,Yes,9,,No,DSL,,,,,,,One year,No,Mailed check,48.6,422.3,0,0-1yr,0.11508406346199385,0.0,4.86,0,1
Male,,No,No,69,,No phone service,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),60.05,4176.7,0,5-6yr,0.014377379270716115,0.0,0.8578571428571428,0,0
Female,,Yes,No,52,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,0,4-5yr,0.01998793328273097,0.0,1.937735849056604,0,0
Female,,Yes,No,11,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,82.9,880.05,0,0-1yr,0.09419919322765753,0.0,6.908333333333334,0,1
